Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309181550;19.50;0.00;0.00;89.00;64.10;12.50;202.00;10.10;15.10;950.30;1011.30;1013.40;-;-;-;-;-;-;-;-
COM;202309181550;17.70;0.20;0.00;33.00;100.00;17.70;0.00;2.50;6.10;947.00;1012.60;1014.40;-;-;-;-;-;-;-;-
ABO;202309181550;12.10;0.10;0.00;65.00;81.20;9.00;236.00;11.90;28.10;868.60;-;1018.70;1507.00;-;-;-;-;-;-;-
AIG;202309181550;17.10;0.00;0.00;59.00;84.30;14.40;159.00;20.90;38.50;970.20;1014.50;1015.40;-;-;-;-;-;-;-;-
ALT;202309181550;16.70;0.10;0.00;41.00;86.10;14.40;139.00;18.00;26.30;963.50;1014.30;1015.30;-;-;-;-;-;-;-;-
ARH;202309181550;20.30;0.00;0.00;69.00;57.90;11.70;196.00;15.50;29.90;966.50;1011.90;1013.50;-;-;-;-;-;-;-;-
AND;202309181550;13.20;1.10;0.00;1.00;94.00;12.30;44.00;1.80;5.00;903.90;-;1017.50;1502.70;-;-;-;-;-;-;-
ANT;202309181550;11.20;0.00;0.00;98.00;90.20;9.70;167.00;2.20;4.00;857.60;-;1019.40;1510.00;-;-;-;-;-;-;-
ARO;202309181550;8.50;0.70;0.00;19.00;97.80;8.20;305.00;5.40;8.30;812.70;-;1020.10;1505.90;-;-;-;-;-;-;-
RAG;202309181550;16.30;0.00;0.00;40.00;90.00;14.70;251.00;5.40;8.60;957.70;1015.00;1016.20;-;-;-;-;-;-;-;-
BAN;202309181550;-;-;0.00;95.00;-;-;-;-;-;-;-;-;-;-;226.00;20.90;24.10;14.20;75.20;9.90
BAS;202309181550;22.30;0.00;10.00;380.00;59.30;14.00;183.00;11.20;18.40;974.20;1010.30;1011.70;-;-;-;-;-;-;-;-
LAT;202309181550;11.40;0.80;0.00;4.00;97.20;11.00;201.00;2.50;5.00;-;-;-;-;-;-;-;-;-;-;-
BER;202309181550;17.10;0.00;0.00;110.00;89.60;15.40;224.00;3.60;6.50;949.50;1012.80;1014.40;-;-;-;-;-;-;-;-
BEZ;202309181550;19.20;0.00;0.00;45.00;81.50;16.00;187.00;6.50;16.20;974.10;1011.70;1012.80;-;-;-;-;-;-;-;-
BIA;202309181550;18.50;0.90;0.00;15.00;98.40;18.20;224.00;7.20;12.20;980.20;1012.50;1013.30;-;-;-;-;-;-;-;-
BIN;202309181550;10.80;0.00;-;-;96.70;10.30;236.00;9.00;13.30;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309181550;19.40;0.00;0.00;73.00;76.90;15.20;193.00;4.70;6.80;954.20;1011.90;1013.80;-;-;-;-;-;-;-;-
BIV;202309181550;9.30;0.80;-;-;99.20;9.20;240.00;6.50;9.40;-;-;-;-;-;-;-;-;-;-;-
BIE;202309181550;18.00;0.00;9.00;288.00;75.10;13.50;234.00;13.70;20.20;935.70;-;1015.40;1499.60;-;-;-;-;-;-;-
BLA;202309181550;10.70;0.00;0.00;49.00;91.80;9.40;40.00;3.60;8.60;848.00;-;1020.80;1519.20;-;-;-;-;-;-;-
