Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309151600;21.90;0.00;10.00;212.00;72.50;16.70;48.00;6.10;10.80;953.50;1014.20;1016.80;-;-;-;-;-;-;-;-
COM;202309151600;18.10;0.00;0.00;134.00;84.10;15.40;159.00;7.90;11.50;952.80;1018.70;1020.60;-;-;-;-;-;-;-;-
ABO;202309151600;17.40;0.00;0.00;122.00;66.10;11.00;331.00;5.00;7.60;869.60;-;1019.90;1520.30;-;-;-;-;-;-;-
AIG;202309151600;22.80;0.00;0.00;74.00;58.90;14.30;355.00;3.60;5.00;970.30;1013.60;1015.50;-;-;-;-;-;-;-;-
ALT;202309151600;19.80;0.00;0.00;41.00;78.80;16.00;282.00;3.60;4.70;964.30;1014.50;1016.10;-;-;-;-;-;-;-;-
ARH;202309151600;21.80;0.00;0.00;79.00;69.10;15.90;225.00;3.20;5.40;969.60;1014.90;1016.70;-;-;-;-;-;-;-;-
AND;202309151600;19.70;0.00;0.00;99.00;53.10;9.90;177.00;15.50;25.20;905.50;-;1019.30;1530.10;-;-;-;-;-;-;-
ANT;202309151600;14.40;0.00;0.00;78.00;72.90;9.60;200.00;27.70;41.80;859.90;-;1022.00;1533.50;-;-;-;-;-;-;-
ARO;202309151600;12.20;0.00;0.00;88.00;79.20;8.70;180.00;2.20;4.30;815.20;-;1023.10;1526.70;-;-;-;-;-;-;-
RAG;202309151600;21.10;0.00;0.00;158.00;74.30;16.30;272.00;2.90;4.70;958.90;1015.30;1017.40;-;-;-;-;-;-;-;-
BAN;202309151600;-;-;7.00;163.00;-;-;-;-;-;-;-;-;-;-;40.00;7.20;11.20;17.50;77.20;13.50
BAS;202309151600;24.80;0.00;10.00;251.00;54.00;14.90;84.00;4.70;8.60;977.50;1013.40;1015.10;-;-;-;-;-;-;-;-
LAT;202309151600;16.00;0.00;0.00;120.00;70.90;10.70;333.00;2.50;5.00;-;-;-;-;-;-;-;-;-;-;-
BER;202309151600;23.00;0.00;10.00;270.00;65.30;16.10;60.00;4.70;9.00;951.40;1013.40;1016.40;-;-;-;-;-;-;-;-
BEZ;202309151600;24.90;0.00;10.00;212.00;56.80;15.70;100.00;3.60;6.50;976.80;1013.70;1015.50;-;-;-;-;-;-;-;-
BIA;202309151600;19.90;0.00;0.00;84.00;84.00;17.10;283.00;3.60;6.10;986.20;1018.50;1019.40;-;-;-;-;-;-;-;-
BIN;202309151600;16.00;0.00;-;-;56.90;7.50;51.00;19.80;40.70;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309151600;20.70;0.00;9.00;322.00;72.60;15.60;96.00;7.60;13.70;957.20;1014.80;1016.90;-;-;-;-;-;-;-;-
BIV;202309151600;12.20;0.00;-;-;76.90;8.30;223.00;10.80;21.20;-;-;-;-;-;-;-;-;-;-;-
BIE;202309151600;21.80;0.00;10.00;290.00;62.10;14.20;144.00;6.50;9.70;936.90;-;1016.70;1521.90;-;-;-;-;-;-;-
BLA;202309151600;15.30;0.00;0.00;88.00;74.00;10.70;196.00;3.20;5.80;848.60;-;1021.50;1524.90;-;-;-;-;-;-;-
BOL;202309151600;20.70;0.00;8.00;243.00;66.30;14.20;62.00;11.90;16.60;922.40;-;1017.50;1522.40;-;-;-;-;-;-;-
BOU;202309151600;22.80;-;-;-;58.40;14.20;44.00;1.10;2.50;971.10;1013.60;1015.40;-;-;-;-;-;-;-;-
BRZ;202309151600;-;0.00;-;-;-;-;138.00;1.80;2.90;950.00;-;1016.60;-;-;-;-;-;-;-;-
BUS;202309151600;23.80;0.00;10.00;256.00;56.50;14.60;146.00;3.20;7.60;970.10;1013.90;1016.00;-;-;-;-;-;-;-;-
BUF;202309151600;11.90;0.00;0.00;51.00;84.90;9.40;112.00;9.70;16.20;807.20;-;1024.50;1534.30;-;-;-;-;-;-;-
FRE;202309151600;17.00;0.00;10.00;272.00;77.30;13.00;115.00;3.20;6.10;882.00;-;1019.50;1521.00;-;-;-;-;-;-;-
CEV;202309151600;20.00;0.00;0.00;64.00;79.90;16.40;236.00;4.30;6.50;969.90;1018.30;1019.80;-;-;-;-;-;-;-;-
CHZ;202309151600;23.30;0.00;10.00;225.00;59.50;15.00;75.00;7.20;14.40;964.00;1014.00;1016.30;-;-;-;-;-;-;-;-
CHA;202309151600;14.40;0.00;10.00;289.00;84.50;11.80;163.00;14.00;19.10;842.30;-;1021.00;1518.60;-;-;-;-;-;-;-
CHM;202309151600;18.10;0.00;10.00;281.00;70.30;12.60;183.00;5.00;12.20;889.00;-;1018.90;1519.60;-;-;-;-;-;-;-
CHU;202309151600;21.50;0.00;10.00;324.00;73.80;16.60;56.00;7.90;14.40;952.10;1014.90;1017.50;-;-;-;-;-;-;-;-
CHD;202309151600;19.90;0.00;10.00;306.00;74.40;15.20;195.00;10.10;20.20;900.10;-;1018.20;1520.10;-;-;-;-;-;-;-
CIM;202309151600;12.10;0.00;10.00;289.00;91.90;10.80;57.00;11.20;13.70;837.90;-;1023.90;1541.80;-;-;-;-;-;-;-
CDM;202309151600;15.60;0.00;-;-;66.50;9.40;179.00;11.50;16.90;-;-;-;-;-;-;-;-;-;-;-
GSB;202309151600;7.50;0.00;0.00;62.00;88.20;5.70;284.00;13.70;29.90;758.00;-;1026.10;-;3139.30;-;-;-;-;-;-
COY;202309151600;22.70;0.00;-;-;59.10;14.30;247.00;4.30;15.80;-;-;-;-;-;-;-;-;-;-;-
CMA;202309151600;7.60;-;0.00;81.00;83.20;4.90;213.00;11.50;15.50;758.00;-;1025.70;-;3136.20;-;-;-;-;-;-
CRM;202309151600;23.30;0.00;-;175.00;59.80;15.10;85.00;5.00;7.60;965.00;1013.60;1015.80;-;-;-;-;-;-;-;-
DAV;202309151600;14.90;0.00;0.00;70.00;74.50;10.40;191.00;5.40;11.50;843.30;-;1022.10;1528.50;-;-;-;-;-;-;-
DEM;202309151600;24.00;0.00;10.00;232.00;60.70;15.90;32.00;8.30;18.00;963.60;1013.00;1015.40;-;-;-;-;-;-;-;-
DIS;202309151600;17.20;0.00;0.00;59.00;63.90;10.30;184.00;5.80;13.70;884.30;-;1021.10;1535.10;-;-;-;-;-;-;-
EBK;202309151600;22.20;0.00;10.00;242.00;70.40;16.60;350.00;7.20;13.00;944.20;-;1017.20;1528.80;-;-;-;-;-;-;-
EGH;202309151600;3.90;-;0.00;67.00;97.70;3.60;123.00;15.50;22.00;721.30;-;1027.40;-;3136.40;-;-;-;-;-;-
EGO;202309151600;22.90;0.00;-;246.00;64.60;15.90;148.00;2.90;5.00;955.10;1013.80;1016.50;-;-;-;-;-;-;-;-
EIN;202309151600;19.90;0.00;7.00;178.00;64.80;13.10;13.00;5.80;9.70;913.10;-;1018.40;1524.90;-;-;-;-;-;-;-
ELM;202309151600;16.40;0.00;0.00;43.00;91.10;14.90;305.00;2.20;4.70;908.30;-;1018.80;1519.80;-;-;-;-;-;-;-
ENG;202309151600;17.30;0.00;3.00;106.00;75.90;13.00;220.00;5.00;10.80;900.00;-;1019.10;1522.70;-;-;-;-;-;-;-
EVI;202309151600;22.50;0.00;0.00;65.00;61.10;14.60;315.00;6.50;12.20;959.40;1013.80;1016.20;-;-;-;-;-;-;-;-
EVO;202309151600;13.20;0.00;0.00;122.00;75.40;8.90;198.00;3.20;5.80;819.90;-;1022.70;1524.20;-;-;-;-;-;-;-
FAH;202309151600;22.10;0.00;10.00;282.00;66.60;15.60;59.00;9.40;14.80;946.30;1013.20;1016.30;-;-;-;-;-;-;-;-
FLU;202309151600;18.90;0.00;-;-;77.40;14.90;336.00;10.40;17.60;-;-;-;-;-;-;-;-;-;-;-
GRA;202309151600;22.00;0.00;2.00;151.00;67.70;15.80;59.00;3.20;5.80;940.70;-;1016.80;1523.90;-;-;-;-;-;-;-
FRU;202309151600;20.10;0.00;4.00;162.00;74.30;15.40;342.00;4.30;6.50;-;-;-;-;-;-;-;-;-;-;-
GVE;202309151600;25.00;0.00;10.00;265.00;54.50;15.20;27.00;9.70;14.00;966.40;1012.60;1015.00;-;-;-;-;-;-;-;-
GES;202309151600;21.20;0.00;-;-;72.90;16.10;318.00;4.00;6.80;955.30;1014.20;1016.60;-;-;-;-;-;-;-;-
GIH;202309151600;22.50;0.00;1.00;70.00;66.70;16.00;93.00;1.80;3.20;961.00;1014.30;1016.60;-;-;-;-;-;-;-;-
GLA;202309151600;19.50;0.00;0.00;60.00;74.40;14.80;220.00;5.40;8.30;956.00;1014.90;1016.90;-;-;-;-;-;-;-;-
GOR;202309151600;4.80;-;1.00;127.00;88.30;3.00;68.00;3.60;12.20;700.60;-;1028.50;-;3138.50;-;-;-;-;-;-
GRE;202309151600;23.80;0.00;10.00;250.00;58.60;15.20;78.00;2.20;4.30;965.40;1013.70;1016.00;-;-;-;-;-;-;-;-
GRH;202309151600;11.90;0.00;0.00;79.00;63.30;5.20;158.00;24.80;34.90;807.70;-;1024.10;1531.70;-;-;-;-;-;-;-
GRO;202309151600;20.20;0.00;0.00;81.00;80.60;16.80;179.00;0.40;2.20;981.10;1018.50;1019.70;-;-;-;-;-;-;-;-
GRC;202309151600;15.70;0.00;0.00;116.00;59.10;7.70;-;-;-;842.00;-;1021.90;1525.50;-;-;-;-;-;-;-
GOS;202309151600;19.50;0.00;-;-;53.30;9.80;216.00;9.70;19.40;909.30;-;1019.00;1528.20;-;-;-;-;-;-;-
GOE;202309151600;23.20;0.00;10.00;257.00;62.70;15.70;252.00;2.20;6.10;970.70;1013.90;1015.80;-;-;-;-;-;-;-;-
GUE;202309151600;8.60;0.00;0.00;97.00;76.00;4.60;146.00;34.20;47.50;776.40;-;1025.10;1531.20;-;-;-;-;-;-;-
GUT;202309151600;21.40;0.00;8.00;284.00;71.00;15.90;139.00;4.70;7.90;964.70;1014.80;1016.70;-;-;-;-;-;-;-;-
HLL;202309151600;23.50;0.00;10.00;263.00;61.90;15.80;110.00;10.40;17.30;966.60;1014.00;1016.10;-;-;-;-;-;-;-;-
HOE;202309151600;16.90;0.00;10.00;259.00;91.70;15.50;90.00;5.40;11.50;889.90;-;1019.60;1523.70;-;-;-;-;-;-;-
ILZ;202309151600;21.00;0.00;0.00;106.00;66.80;14.60;-;-;-;936.40;-;1017.90;1529.30;-;-;-;-;-;-;-
INT;202309151600;22.50;0.00;10.00;281.00;59.20;14.10;170.00;5.40;7.60;948.80;1013.60;1016.60;-;-;-;-;-;-;-;-
JUN;202309151600;0.40;-;0.00;88.00;99.70;0.40;137.00;16.20;20.20;662.70;-;1029.70;-;3134.00;-;-;-;-;-;-
KOP;202309151600;22.90;0.00;10.00;252.00;58.80;14.40;204.00;1.80;4.70;959.40;1014.10;1016.60;-;-;-;-;-;-;-;-
BRL;202309151600;19.70;0.00;10.00;267.00;60.70;11.90;185.00;12.20;20.90;897.80;-;1018.30;1519.90;-;-;-;-;-;-;-
CDF;202309151600;20.30;0.00;10.00;275.00;58.80;12.00;181.00;10.10;17.60;901.10;-;1018.10;1519.90;-;-;-;-;-;-;-
DOL;202309151600;14.90;0.00;10.00;326.00;76.20;10.80;218.00;10.80;19.40;834.80;-;1021.30;1517.80;-;-;-;-;-;-;-
LAC;202309151600;21.90;0.00;-;-;67.70;15.70;-;-;-;-;-;-;-;-;-;-;-;-;-;-
LAG;202309151600;21.60;0.00;10.00;260.00;66.40;15.10;242.00;7.20;13.00;930.60;-;1017.20;1523.90;-;-;-;-;-;-;-
MLS;202309151600;11.50;0.00;0.00;116.00;89.70;9.90;250.00;9.40;14.40;805.20;-;1022.80;1520.30;-;-;-;-;-;-;-
LEI;202309151600;24.60;0.00;10.00;231.00;57.60;15.70;152.00;5.40;9.40;975.10;1013.80;1015.70;-;-;-;-;-;-;-;-
ATT;202309151600;7.10;-;1.00;211.00;93.80;6.20;202.00;6.80;19.40;735.00;-;1026.30;-;3135.20;-;-;-;-;-;-
CHB;202309151600;19.40;0.00;-;-;67.40;13.20;95.00;12.60;20.90;898.20;-;1018.20;1518.20;-;-;-;-;-;-;-
DIA;202309151600;5.70;-;-;110.00;86.10;3.60;166.00;22.00;34.60;714.40;-;1026.90;-;3131.40;-;-;-;-;-;-
MAR;202309151600;17.30;0.00;-;-;75.30;12.90;294.00;2.50;4.00;-;-;-;-;-;-;-;-;-;-;-
