Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309151930;16.20;0.00;0.00;2.00;92.20;14.90;181.00;2.50;4.00;953.80;1015.80;1017.10;-;-;-;-;-;-;-;-
COM;202309151930;14.20;0.00;0.00;2.00;97.60;13.80;323.00;5.00;7.20;953.20;1020.10;1021.00;-;-;-;-;-;-;-;-
ABO;202309151930;12.80;0.00;0.00;3.00;88.00;10.90;29.00;3.20;6.10;870.30;-;1020.70;1523.80;-;-;-;-;-;-;-
AIG;202309151930;19.40;0.00;0.00;0.00;81.90;16.20;158.00;6.50;9.40;970.90;1014.80;1016.10;-;-;-;-;-;-;-;-
ALT;202309151930;16.50;0.00;0.00;0.00;88.80;14.60;148.00;5.00;8.30;964.50;1015.30;1016.40;-;-;-;-;-;-;-;-
ARH;202309151930;18.00;0.00;0.00;1.00;99.30;17.90;13.00;2.20;4.70;969.50;1015.50;1016.60;-;-;-;-;-;-;-;-
AND;202309151930;15.30;0.00;0.00;0.00;71.70;10.20;164.00;8.30;11.50;906.90;-;1020.80;1534.40;-;-;-;-;-;-;-
ANT;202309151930;13.70;0.00;0.00;0.00;70.70;8.50;205.00;12.20;25.20;860.40;-;1022.60;1538.10;-;-;-;-;-;-;-
ARO;202309151930;11.40;0.00;0.00;1.00;72.40;6.60;293.00;3.20;6.10;815.80;-;1023.90;1534.00;-;-;-;-;-;-;-
RAG;202309151930;16.70;0.00;0.00;0.00;91.30;15.30;119.00;1.10;2.90;959.20;1016.50;1017.80;-;-;-;-;-;-;-;-
BAN;202309151930;-;-;0.00;0.00;-;-;-;-;-;-;-;-;-;-;121.00;8.60;12.60;17.90;67.40;11.80
BAS;202309151930;19.20;0.00;0.00;0.00;77.00;15.10;293.00;1.10;3.20;977.70;1014.30;1015.30;-;-;-;-;-;-;-;-
LAT;202309151930;12.60;0.00;0.00;0.00;89.10;10.90;128.00;2.90;5.80;-;-;-;-;-;-;-;-;-;-;-
