Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309120210;15.30;0.00;0.00;2.00;94.00;14.30;168.00;2.20;3.60;952.20;1014.30;1015.40;-;-;-;-;-;-;-;-
COM;202309120210;15.10;0.00;0.00;4.00;86.70;12.90;353.00;3.20;6.50;950.30;1016.70;1017.90;-;-;-;-;-;-;-;-
ABO;202309120210;14.90;0.00;0.00;2.00;76.30;10.80;268.00;1.40;3.20;870.00;-;1020.30;1522.40;-;-;-;-;-;-;-
AIG;202309120210;17.20;0.00;0.00;0.00;83.00;14.30;203.00;3.20;6.50;969.90;1014.10;1015.10;-;-;-;-;-;-;-;-
ALT;202309120210;17.50;0.00;0.00;0.00;84.40;14.80;204.00;3.20;4.70;963.70;1014.30;1015.50;-;-;-;-;-;-;-;-
ARH;202309120210;15.20;0.00;0.00;1.00;99.40;15.10;149.00;1.80;2.90;967.80;1014.20;1014.80;-;-;-;-;-;-;-;-
AND;202309120210;10.70;0.00;0.00;0.00;84.70;8.20;0.00;0.00;1.40;905.70;-;1019.50;1514.40;-;-;-;-;-;-;-
ANT;202309120210;7.40;0.00;0.00;0.00;98.50;7.20;211.00;2.20;4.70;859.50;-;1021.60;1527.20;-;-;-;-;-;-;-
ARO;202309120210;14.40;0.00;0.00;2.00;62.80;7.40;320.00;2.90;5.40;815.10;-;1023.00;1522.80;-;-;-;-;-;-;-
RAG;202309120210;19.20;0.00;0.00;0.00;70.00;13.60;142.00;9.00;18.00;957.80;1014.50;1016.30;-;-;-;-;-;-;-;-
BAN;202309120210;-;-;0.00;0.00;-;-;-;-;-;-;-;-;-;-;241.00;31.70;33.10;20.60;50.40;9.90
BAS;202309120210;18.90;0.00;0.00;0.00;74.70;14.30;124.00;2.90;6.80;976.60;1013.20;1014.20;-;-;-;-;-;-;-;-
LAT;202309120210;12.40;0.00;0.00;1.00;75.70;8.20;96.00;2.20;4.70;-;-;-;-;-;-;-;-;-;-;-
BER;202309120210;16.60;0.00;0.00;0.00;88.90;14.80;205.00;1.80;3.20;950.80;1014.30;1015.80;-;-;-;-;-;-;-;-
BEZ;202309120210;15.60;0.00;0.00;2.00;100.00;15.60;343.00;0.40;1.40;976.30;1014.50;1015.00;-;-;-;-;-;-;-;-
BIA;202309120210;16.00;0.00;0.00;1.00;95.70;15.30;335.00;2.20;2.90;983.50;1016.20;1016.60;-;-;-;-;-;-;-;-
BIN;202309120210;13.80;0.00;-;-;71.80;8.80;59.00;7.20;9.70;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309120210;15.10;0.00;0.00;1.00;95.20;14.30;214.00;5.40;7.90;955.60;1014.30;1015.20;-;-;-;-;-;-;-;-
BIV;202309120210;9.30;0.00;-;-;68.20;3.70;70.00;2.20;5.00;-;-;-;-;-;-;-;-;-;-;-
BIE;202309120210;19.30;0.00;0.00;0.00;56.50;10.40;196.00;5.00;7.60;936.50;-;1016.30;1510.70;-;-;-;-;-;-;-
BLA;202309120210;12.10;0.00;0.00;2.00;77.70;8.30;47.00;4.30;8.60;849.30;-;1022.30;1532.00;-;-;-;-;-;-;-
BOL;202309120210;13.60;0.00;0.00;0.00;92.30;12.40;296.00;1.10;4.70;922.90;-;1018.10;1509.00;-;-;-;-;-;-;-
BOU;202309120210;20.30;-;-;-;71.90;15.10;161.00;4.30;5.80;970.60;1013.50;1014.90;-;-;-;-;-;-;-;-
BRZ;202309120210;-;0.00;-;-;-;-;93.00;6.80;9.70;949.90;-;1016.50;-;-;-;-;-;-;-;-
BUS;202309120210;15.40;0.00;0.00;1.00;95.20;14.60;218.00;1.40;2.50;969.50;1014.70;1015.30;-;-;-;-;-;-;-;-
BUF;202309120210;5.60;0.00;0.00;1.00;95.50;4.90;140.00;2.20;2.90;807.40;-;1024.70;1546.40;-;-;-;-;-;-;-
FRE;202309120210;17.80;0.00;0.00;2.00;59.40;9.80;351.00;8.60;9.70;881.90;-;1019.40;1520.90;-;-;-;-;-;-;-
CEV;202309120210;16.40;0.00;0.00;1.00;79.60;12.90;10.00;3.20;5.80;967.50;1016.40;1017.30;-;-;-;-;-;-;-;-
CHZ;202309120210;16.90;0.00;0.00;0.00;99.30;16.80;56.00;4.00;7.20;963.30;1014.40;1015.50;-;-;-;-;-;-;-;-
CHA;202309120210;16.80;0.00;0.00;0.00;52.30;7.00;327.00;5.80;7.60;842.60;-;1021.30;1521.00;-;-;-;-;-;-;-
CHM;202309120210;19.30;0.00;0.00;0.00;56.90;10.50;278.00;4.30;7.20;888.80;-;1018.70;1519.40;-;-;-;-;-;-;-
CHU;202309120210;18.00;0.00;0.00;2.00;72.50;13.00;261.00;1.80;4.70;951.40;1014.90;1016.80;-;-;-;-;-;-;-;-
CHD;202309120210;13.20;0.00;0.00;0.00;90.70;11.70;349.00;5.00;7.60;901.00;-;1019.20;1516.60;-;-;-;-;-;-;-
CIM;202309120210;14.20;0.00;0.00;0.00;81.60;11.10;42.00;5.80;6.80;836.60;-;1022.30;1527.70;-;-;-;-;-;-;-
CDM;202309120210;13.00;0.00;-;-;79.50;9.50;9.00;3.20;4.00;-;-;-;-;-;-;-;-;-;-;-
GSB;202309120210;11.40;0.10;0.00;0.00;65.60;5.20;288.00;20.20;37.80;759.10;-;1027.50;-;3160.80;-;-;-;-;-;-
COY;202309120210;14.60;0.00;-;-;98.00;14.30;140.00;3.60;5.80;-;-;-;-;-;-;-;-;-;-;-
CMA;202309120210;10.20;-;0.00;1.00;73.20;5.60;266.00;13.70;18.70;758.70;-;1026.50;-;3150.10;-;-;-;-;-;-
CRM;202309120210;17.80;0.00;-;0.00;92.90;16.60;0.00;0.00;0.00;964.30;1013.90;1015.10;-;-;-;-;-;-;-;-
DAV;202309120210;10.60;0.00;0.00;0.00;85.40;8.30;201.00;4.30;5.40;843.30;-;1022.10;1529.50;-;-;-;-;-;-;-
DEM;202309120210;16.50;0.00;0.00;1.00;86.50;14.20;262.00;1.80;3.20;963.40;1014.20;1015.20;-;-;-;-;-;-;-;-
DIS;202309120210;15.50;0.00;0.00;4.00;74.50;11.00;299.00;1.40;2.90;883.70;-;1020.40;1527.30;-;-;-;-;-;-;-
EBK;202309120210;12.60;0.00;0.00;2.00;99.30;12.50;126.00;0.70;2.20;943.60;-;1016.60;1492.50;-;-;-;-;-;-;-
EGH;202309120210;8.60;-;0.00;0.00;77.30;4.90;277.00;8.30;10.80;722.70;-;1029.30;-;3156.70;-;-;-;-;-;-
EGO;202309120210;16.30;0.00;-;3.00;98.30;16.00;132.00;0.70;2.90;954.30;1014.40;1015.70;-;-;-;-;-;-;-;-
EIN;202309120210;15.30;0.00;0.00;0.00;84.10;12.60;202.00;3.20;4.00;912.60;-;1017.80;1510.20;-;-;-;-;-;-;-
