Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309110740;20.40;0.00;10.00;405.00;79.30;16.70;28.00;1.80;2.90;954.90;1016.00;1018.30;-;-;-;-;-;-;-;-
COM;202309110740;17.40;0.00;10.00;386.00;76.80;13.30;349.00;5.80;9.00;951.70;1017.70;1019.40;-;-;-;-;-;-;-;-
ABO;202309110740;18.10;0.00;10.00;378.00;70.20;12.60;161.00;2.20;4.70;871.80;-;1022.40;1542.40;-;-;-;-;-;-;-
AIG;202309110740;21.50;0.00;10.00;334.00;68.20;15.40;188.00;1.40;4.00;972.60;1016.30;1017.90;-;-;-;-;-;-;-;-
ALT;202309110740;22.20;0.00;10.00;378.00;66.90;15.80;141.00;0.70;2.20;966.00;1015.90;1017.90;-;-;-;-;-;-;-;-
ARH;202309110740;20.50;0.00;10.00;411.00;95.50;19.80;281.00;6.50;10.80;970.70;1016.30;1017.80;-;-;-;-;-;-;-;-
AND;202309110740;11.80;0.00;0.00;20.00;86.00;9.50;22.00;1.10;2.50;907.90;-;1021.90;1536.60;-;-;-;-;-;-;-
ANT;202309110740;14.00;0.00;10.00;408.00;80.70;10.70;133.00;1.40;4.70;861.60;-;1024.00;1550.00;-;-;-;-;-;-;-
ARO;202309110740;16.90;0.00;10.00;442.00;60.30;9.20;135.00;4.00;8.30;817.10;-;1025.40;1540.70;-;-;-;-;-;-;-
RAG;202309110740;21.60;0.00;10.00;380.00;65.60;14.90;137.00;10.40;16.20;960.50;1016.80;1019.10;-;-;-;-;-;-;-;-
BAN;202309110740;-;-;10.00;396.00;-;-;-;-;-;-;-;-;-;-;243.00;19.10;19.80;20.50;51.20;10.10
BAS;202309110740;20.90;0.00;10.00;375.00;70.80;15.40;90.00;4.70;11.90;979.40;1015.90;1017.10;-;-;-;-;-;-;-;-
LAT;202309110740;13.50;0.00;2.00;89.00;83.30;10.70;111.00;2.50;5.40;-;-;-;-;-;-;-;-;-;-;-
BER;202309110740;21.20;0.00;10.00;384.00;70.60;15.60;178.00;7.20;10.10;953.40;1016.00;1018.50;-;-;-;-;-;-;-;-
BEZ;202309110740;19.20;0.00;10.00;386.00;85.00;16.60;242.00;0.70;2.50;979.00;1016.80;1017.80;-;-;-;-;-;-;-;-
BIA;202309110740;16.00;0.00;0.00;38.00;91.50;14.60;161.00;3.20;4.70;985.10;1017.80;1018.30;-;-;-;-;-;-;-;-
BIN;202309110740;16.60;0.00;-;-;73.90;11.90;93.00;5.40;9.70;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309110740;19.00;0.00;10.00;400.00;85.20;16.50;268.00;1.40;2.90;958.50;1016.50;1018.30;-;-;-;-;-;-;-;-
BIV;202309110740;15.80;0.00;-;-;63.30;8.80;124.00;2.50;5.40;-;-;-;-;-;-;-;-;-;-;-
BIE;202309110740;21.10;0.00;10.00;398.00;64.40;14.10;119.00;3.20;5.40;939.20;-;1019.20;1540.60;-;-;-;-;-;-;-
BLA;202309110740;11.00;0.00;0.00;35.00;88.60;9.20;75.00;2.20;5.00;851.00;-;1024.20;1548.70;-;-;-;-;-;-;-
BOL;202309110740;15.80;0.00;10.00;389.00;89.20;14.00;105.00;0.70;2.20;924.80;-;1020.10;1531.70;-;-;-;-;-;-;-
BOU;202309110740;22.10;-;-;-;62.90;14.70;143.00;4.00;5.80;973.40;1016.10;1017.80;-;-;-;-;-;-;-;-
BRZ;202309110740;-;0.00;-;-;-;-;78.00;3.20;4.70;952.10;-;1018.80;-;-;-;-;-;-;-;-
BUS;202309110740;19.90;0.00;10.00;379.00;79.20;16.20;268.00;2.90;6.50;972.30;1016.90;1018.20;-;-;-;-;-;-;-;-
BUF;202309110740;14.50;0.00;10.00;444.00;76.50;10.40;147.00;2.20;4.70;808.90;-;1026.50;1548.20;-;-;-;-;-;-;-
FRE;202309110740;20.00;0.00;10.00;411.00;70.70;14.50;138.00;2.50;5.00;884.20;-;1022.00;1545.70;-;-;-;-;-;-;-
CEV;202309110740;15.40;0.00;0.00;33.00;86.00;13.10;17.00;4.00;7.20;969.20;1018.40;1019.10;-;-;-;-;-;-;-;-
CHZ;202309110740;20.40;0.00;10.00;382.00;82.90;17.40;270.00;2.50;4.70;965.90;1016.50;1018.20;-;-;-;-;-;-;-;-
CHA;202309110740;17.70;0.00;10.00;423.00;61.00;10.10;154.00;7.90;11.90;844.80;-;1023.90;1543.10;-;-;-;-;-;-;-
CHM;202309110740;20.90;0.00;10.00;401.00;60.80;13.10;323.00;2.20;6.50;891.00;-;1021.20;1542.80;-;-;-;-;-;-;-
CHU;202309110740;21.30;0.00;10.00;390.00;62.30;13.80;175.00;6.80;15.10;953.90;1016.80;1019.40;-;-;-;-;-;-;-;-
CHD;202309110740;16.60;0.00;10.00;385.00;76.70;12.50;186.00;2.50;4.30;902.90;-;1021.30;1540.40;-;-;-;-;-;-;-
CIM;202309110740;17.60;0.00;10.00;440.00;63.60;10.60;126.00;2.20;6.50;838.20;-;1024.20;1542.40;-;-;-;-;-;-;-
CDM;202309110740;14.80;0.00;-;-;70.90;9.60;85.00;2.90;5.40;-;-;-;-;-;-;-;-;-;-;-
GSB;202309110740;12.70;0.00;10.00;441.00;61.90;5.60;266.00;6.10;10.10;760.40;-;1029.10;-;3178.20;-;-;-;-;-;-
COY;202309110740;17.60;0.00;-;-;91.30;16.20;45.00;2.90;4.70;-;-;-;-;-;-;-;-;-;-;-
CMA;202309110740;11.30;-;10.00;407.00;87.30;9.30;90.00;6.80;10.80;760.60;-;1029.00;-;3173.50;-;-;-;-;-;-
CRM;202309110740;21.00;0.00;-;381.00;82.30;17.90;227.00;2.20;4.30;967.10;1016.20;1018.00;-;-;-;-;-;-;-;-
DAV;202309110740;15.50;0.00;10.00;430.00;79.90;12.00;26.00;2.90;4.00;845.10;-;1024.20;1546.50;-;-;-;-;-;-;-
DEM;202309110740;18.70;0.00;10.00;380.00;85.30;16.20;142.00;0.70;1.80;966.00;1016.50;1017.90;-;-;-;-;-;-;-;-
DIS;202309110740;17.50;0.00;10.00;402.00;66.10;11.10;152.00;3.20;6.50;885.80;-;1022.80;1549.80;-;-;-;-;-;-;-
EBK;202309110740;20.20;0.00;10.00;408.00;78.00;16.20;308.00;1.10;2.50;945.70;-;1018.80;1535.70;-;-;-;-;-;-;-
EGH;202309110740;10.10;-;10.00;464.00;78.40;6.50;114.00;5.40;12.20;724.20;-;1031.30;-;3175.30;-;-;-;-;-;-
