Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309182150;17.50;0.00;0.00;1.00;70.40;12.10;216.00;10.40;23.40;951.80;1013.40;1015.00;-;-;-;-;-;-;-;-
COM;202309182150;13.80;0.00;0.00;0.00;100.00;13.80;321.00;6.80;10.40;949.00;1015.70;1016.50;-;-;-;-;-;-;-;-
ABO;202309182150;13.50;0.00;0.00;3.00;64.10;6.90;280.00;4.00;10.80;868.80;-;1019.00;1509.80;-;-;-;-;-;-;-
AIG;202309182150;16.60;0.00;0.00;0.00;83.60;13.80;7.00;9.70;25.60;971.90;1016.30;1017.10;-;-;-;-;-;-;-;-
ALT;202309182150;15.10;0.00;0.00;0.00;88.70;13.20;120.00;8.30;13.00;964.20;1015.30;1016.00;-;-;-;-;-;-;-;-
ARH;202309182150;14.90;0.00;0.00;1.00;98.90;14.70;115.00;4.00;7.20;967.90;1014.30;1014.90;-;-;-;-;-;-;-;-
AND;202309182150;11.90;0.00;0.00;0.00;97.80;11.60;11.00;4.70;7.60;904.70;-;1018.40;1507.60;-;-;-;-;-;-;-
ANT;202309182150;8.60;0.00;0.00;0.00;93.70;7.60;230.00;4.30;7.60;857.80;-;1019.60;1511.20;-;-;-;-;-;-;-
ARO;202309182150;9.10;0.00;0.00;1.00;83.20;6.40;254.00;6.10;9.40;812.90;-;1020.40;1507.10;-;-;-;-;-;-;-
RAG;202309182150;14.90;0.00;0.00;0.00;90.80;13.40;125.00;5.80;9.70;958.50;1016.10;1017.00;-;-;-;-;-;-;-;-
BAN;202309182150;-;-;0.00;1.00;-;-;-;-;-;-;-;-;-;-;255.00;30.60;40.00;12.70;97.30;12.30
BAS;202309182150;19.10;0.00;0.00;0.00;63.50;12.00;287.00;5.80;13.00;977.30;1013.90;1014.90;-;-;-;-;-;-;-;-
LAT;202309182150;9.60;0.00;0.00;0.00;99.10;9.50;15.00;2.20;4.30;-;-;-;-;-;-;-;-;-;-;-
BER;202309182150;15.40;0.20;0.00;0.00;95.70;14.70;131.00;3.20;5.00;952.00;1015.90;1017.00;-;-;-;-;-;-;-;-
BEZ;202309182150;16.20;0.00;0.00;2.00;100.00;16.20;357.00;2.90;7.20;976.10;1014.20;1014.80;-;-;-;-;-;-;-;-
BIA;202309182150;16.50;0.00;0.00;0.00;94.40;15.60;1.00;12.20;24.80;982.10;1014.70;1015.20;-;-;-;-;-;-;-;-
BIN;202309182150;8.60;0.00;-;-;97.80;8.30;253.00;5.00;9.40;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309182150;14.20;0.00;0.00;1.00;95.20;13.40;222.00;5.40;7.60;955.60;1014.50;1015.20;-;-;-;-;-;-;-;-
BIV;202309182150;7.40;0.00;-;-;97.10;7.00;42.00;2.20;6.10;-;-;-;-;-;-;-;-;-;-;-
BIE;202309182150;14.70;0.00;0.00;1.00;84.50;12.10;202.00;9.40;14.80;937.90;-;1017.80;1509.40;-;-;-;-;-;-;-
BLA;202309182150;8.80;0.00;0.00;4.00;97.20;8.40;17.00;3.20;7.20;848.30;-;1021.10;1522.30;-;-;-;-;-;-;-
BOL;202309182150;13.10;0.00;0.00;0.00;88.60;11.30;179.00;6.50;18.70;922.50;-;1017.60;1504.10;-;-;-;-;-;-;-
