Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309161040;20.70;0.00;10.00;669.00;77.80;16.70;27.00;7.90;13.30;953.10;1014.00;1016.40;-;-;-;-;-;-;-;-
COM;202309161040;17.00;0.00;0.00;153.00;88.70;15.10;134.00;0.40;2.20;954.10;1020.30;1021.90;-;-;-;-;-;-;-;-
ABO;202309161040;20.60;0.00;6.00;510.00;47.80;9.20;53.00;9.70;18.00;868.90;-;1019.10;1515.60;-;-;-;-;-;-;-
AIG;202309161040;22.00;0.00;0.00;319.00;69.10;16.10;333.00;18.70;34.20;970.50;1014.00;1015.70;-;-;-;-;-;-;-;-
ALT;202309161040;28.20;0.00;10.00;724.00;30.90;9.40;154.00;32.40;48.20;962.70;1011.30;1014.50;-;-;-;-;-;-;-;-
ARH;202309161040;19.70;0.00;10.00;662.00;90.80;18.20;304.00;9.40;14.80;969.00;1014.70;1016.10;-;-;-;-;-;-;-;-
AND;202309161040;19.30;0.00;0.00;169.00;54.60;9.90;168.00;14.40;25.90;907.10;-;1021.00;1544.30;-;-;-;-;-;-;-
ANT;202309161040;15.80;0.00;4.00;638.00;69.30;10.20;190.00;23.40;41.00;860.60;-;1022.80;1540.90;-;-;-;-;-;-;-
ARO;202309161040;14.60;0.00;0.00;355.00;52.60;5.00;179.00;11.90;25.90;815.80;-;1023.90;1529.90;-;-;-;-;-;-;-
RAG;202309161040;23.40;0.00;3.00;323.00;47.30;11.50;135.00;26.30;42.50;958.20;1014.00;1016.70;-;-;-;-;-;-;-;-
BAN;202309161040;-;-;10.00;717.00;-;-;-;-;-;-;-;-;-;-;267.00;9.40;17.60;17.30;66.50;11.00
BAS;202309161040;23.10;0.00;10.00;723.00;63.10;15.70;47.00;3.20;8.30;977.60;1013.70;1015.20;-;-;-;-;-;-;-;-
LAT;202309161040;15.90;0.00;0.00;216.00;64.80;9.30;309.00;2.90;5.00;-;-;-;-;-;-;-;-;-;-;-
BER;202309161040;22.90;0.00;10.00;714.00;53.80;13.00;299.00;6.10;15.10;951.20;1013.30;1016.20;-;-;-;-;-;-;-;-
BEZ;202309161040;23.10;0.00;10.00;829.00;67.90;16.80;109.00;4.30;8.30;977.00;1014.20;1015.80;-;-;-;-;-;-;-;-
BIA;202309161040;18.50;0.00;0.00;309.00;86.80;16.30;319.00;2.90;6.80;987.50;1020.00;1020.80;-;-;-;-;-;-;-;-
BIN;202309161040;17.40;0.00;-;-;56.50;8.70;69.00;17.60;29.90;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309161040;20.50;0.00;10.00;592.00;79.80;16.90;15.00;7.90;15.50;956.70;1014.30;1016.40;-;-;-;-;-;-;-;-
BIV;202309161040;13.30;0.00;-;-;67.00;7.30;240.00;14.80;23.40;-;-;-;-;-;-;-;-;-;-;-
BIE;202309161040;19.90;0.00;0.00;312.00;72.90;14.90;251.00;7.60;13.70;937.70;-;1017.50;1523.30;-;-;-;-;-;-;-
BLA;202309161040;18.00;0.00;10.00;732.00;49.40;7.30;126.00;4.70;7.60;848.70;-;1021.60;1525.80;-;-;-;-;-;-;-
BOL;202309161040;23.00;0.00;10.00;772.00;53.90;13.20;72.00;9.70;15.50;921.30;-;1016.30;1518.00;-;-;-;-;-;-;-
BOU;202309161040;21.10;-;-;-;73.90;16.30;313.00;13.00;17.60;972.10;1014.90;1016.40;-;-;-;-;-;-;-;-
BRZ;202309161040;-;0.00;-;-;-;-;262.00;4.70;7.20;948.90;-;1015.40;-;-;-;-;-;-;-;-
BUS;202309161040;22.70;0.00;10.00;700.00;62.60;15.20;91.00;7.20;16.60;969.90;1013.90;1015.80;-;-;-;-;-;-;-;-
BUF;202309161040;13.20;0.00;1.00;306.00;65.60;6.90;343.00;5.00;12.20;807.90;-;1025.30;1539.60;-;-;-;-;-;-;-
FRE;202309161040;17.00;0.00;0.00;256.00;78.10;13.20;109.00;2.50;6.50;882.30;-;1019.80;1523.80;-;-;-;-;-;-;-
CEV;202309161040;17.40;0.10;0.00;114.00;91.60;16.00;30.00;3.60;6.50;971.50;1020.40;1021.50;-;-;-;-;-;-;-;-
CHZ;202309161040;23.30;0.00;10.00;705.00;71.00;17.70;308.00;10.10;17.30;963.20;1013.10;1015.40;-;-;-;-;-;-;-;-
CHA;202309161040;17.30;0.00;9.00;777.00;53.00;7.60;155.00;12.60;18.40;842.40;-;1021.10;1518.80;-;-;-;-;-;-;-
CHM;202309161040;18.30;0.00;0.00;415.00;69.80;12.70;254.00;6.10;10.40;889.20;-;1019.10;1521.80;-;-;-;-;-;-;-
CHU;202309161040;22.40;0.00;0.00;176.00;52.50;12.20;193.00;15.10;25.90;952.30;1014.90;1017.70;-;-;-;-;-;-;-;-
CHD;202309161040;21.50;0.00;10.00;762.00;59.20;13.20;181.00;13.30;22.30;899.90;-;1018.00;1521.10;-;-;-;-;-;-;-
CIM;202309161040;11.00;0.00;0.00;142.00;98.60;10.80;101.00;3.20;7.60;838.70;-;1024.80;1550.30;-;-;-;-;-;-;-
CDM;202309161040;18.20;0.00;-;-;56.80;9.50;171.00;14.00;23.80;-;-;-;-;-;-;-;-;-;-;-
GSB;202309161040;6.50;0.00;0.00;76.00;99.50;6.40;289.00;27.00;37.40;758.30;-;1026.40;-;3140.10;-;-;-;-;-;-
COY;202309161040;20.60;0.00;-;-;77.60;16.50;251.00;2.90;6.80;-;-;-;-;-;-;-;-;-;-;-
CMA;202309161040;7.90;-;0.00;270.00;82.60;5.10;247.00;23.80;40.30;758.60;-;1026.40;-;3143.40;-;-;-;-;-;-
CRM;202309161040;22.60;0.00;-;704.00;70.20;16.90;255.00;1.40;7.90;965.10;1013.90;1015.90;-;-;-;-;-;-;-;-
DAV;202309161040;16.80;0.00;10.00;557.00;52.70;7.10;200.00;11.50;19.40;843.90;-;1022.80;1534.10;-;-;-;-;-;-;-
DEM;202309161040;21.70;0.00;6.00;528.00;66.00;15.10;239.00;3.60;5.80;963.90;1013.80;1015.70;-;-;-;-;-;-;-;-
