Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309150220;15.80;0.00;0.00;1.00;90.50;14.20;20.00;1.40;3.20;955.70;1017.90;1019.10;-;-;-;-;-;-;-;-
COM;202309150220;16.10;0.00;0.00;1.00;100.00;16.10;323.00;3.20;6.80;953.20;1019.60;1021.00;-;-;-;-;-;-;-;-
ABO;202309150220;12.30;0.10;0.00;2.00;94.10;11.40;196.00;1.80;3.60;870.90;-;1021.30;1529.20;-;-;-;-;-;-;-
AIG;202309150220;15.90;0.00;0.00;0.00;93.50;14.90;331.00;1.80;5.00;972.80;1017.40;1018.10;-;-;-;-;-;-;-;-
ALT;202309150220;15.80;0.00;0.00;0.00;95.40;15.10;148.00;3.20;6.10;966.50;1017.60;1018.40;-;-;-;-;-;-;-;-
ARH;202309150220;13.80;0.00;0.00;1.00;99.50;13.70;170.00;3.20;4.30;971.50;1018.30;1018.70;-;-;-;-;-;-;-;-
AND;202309150220;13.20;0.00;0.00;0.00;94.70;12.40;136.00;2.50;3.60;907.40;-;1021.40;1534.80;-;-;-;-;-;-;-
ANT;202309150220;12.90;0.00;0.00;0.00;80.80;9.70;176.00;11.20;17.30;860.70;-;1023.00;1540.80;-;-;-;-;-;-;-
ARO;202309150220;10.00;0.00;0.00;1.00;99.20;9.90;249.00;2.90;5.40;815.80;-;1023.90;1535.70;-;-;-;-;-;-;-
RAG;202309150220;17.60;0.00;0.00;0.00;84.40;14.90;127.00;7.60;16.90;960.40;1017.60;1019.00;-;-;-;-;-;-;-;-
BAN;202309150220;-;-;0.00;0.00;-;-;-;-;-;-;-;-;-;-;97.00;7.90;10.80;13.80;92.10;12.50
BAS;202309150220;14.00;0.00;0.00;0.00;83.20;11.20;256.00;4.00;7.20;981.30;1018.80;1019.10;-;-;-;-;-;-;-;-
LAT;202309150220;10.70;0.00;0.00;1.00;96.60;10.20;109.00;4.00;7.20;-;-;-;-;-;-;-;-;-;-;-
BER;202309150220;14.20;0.00;0.00;0.00;95.00;13.40;22.00;5.40;7.20;953.90;1018.20;1019.10;-;-;-;-;-;-;-;-
