Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309161050;20.80;0.00;1.00;378.00;78.70;17.00;27.00;8.30;11.50;953.00;1013.90;1016.30;-;-;-;-;-;-;-;-
COM;202309161050;17.30;0.00;0.00;263.00;88.30;15.30;98.00;0.70;2.90;954.00;1020.10;1021.80;-;-;-;-;-;-;-;-
ABO;202309161050;20.70;0.00;10.00;803.00;47.20;9.10;72.00;13.00;23.40;868.80;-;1019.00;1514.70;-;-;-;-;-;-;-
AIG;202309161050;22.30;0.00;1.00;438.00;67.10;15.90;335.00;19.80;36.00;970.40;1013.80;1015.60;-;-;-;-;-;-;-;-
ALT;202309161050;28.20;0.00;10.00;730.00;31.20;9.60;153.00;32.80;53.60;962.70;1011.30;1014.50;-;-;-;-;-;-;-;-
ARH;202309161050;19.20;0.00;4.00;441.00;92.90;18.00;309.00;10.40;17.30;968.90;1014.60;1016.00;-;-;-;-;-;-;-;-
AND;202309161050;19.50;0.00;0.00;141.00;52.20;9.40;171.00;10.80;25.20;907.00;-;1020.90;1543.80;-;-;-;-;-;-;-
ANT;202309161050;17.20;0.00;7.00;717.00;63.40;10.20;205.00;24.50;42.10;860.40;-;1022.60;1539.40;-;-;-;-;-;-;-
ARO;202309161050;14.30;0.00;0.00;283.00;53.10;4.90;171.00;11.50;28.40;815.80;-;1023.90;1530.30;-;-;-;-;-;-;-
RAG;202309161050;23.70;0.00;7.00;264.00;45.10;11.10;131.00;24.80;41.40;958.10;1013.90;1016.60;-;-;-;-;-;-;-;-
BAN;202309161050;-;-;10.00;717.00;-;-;-;-;-;-;-;-;-;-;277.00;5.40;13.00;18.00;62.40;10.70
BAS;202309161050;24.30;0.00;10.00;771.00;57.80;15.50;80.00;4.30;10.10;977.50;1013.50;1015.10;-;-;-;-;-;-;-;-
LAT;202309161050;16.20;0.00;0.00;203.00;62.20;9.00;201.00;1.80;5.40;-;-;-;-;-;-;-;-;-;-;-
BER;202309161050;23.70;0.00;10.00;724.00;57.70;14.90;285.00;5.40;10.10;951.10;1013.00;1016.10;-;-;-;-;-;-;-;-
BEZ;202309161050;23.20;0.00;10.00;737.00;66.90;16.70;112.00;3.20;7.20;976.90;1014.10;1015.60;-;-;-;-;-;-;-;-
BIA;202309161050;18.80;0.00;0.00;307.00;83.80;16.00;287.00;3.60;8.30;987.50;1020.00;1020.80;-;-;-;-;-;-;-;-
BIN;202309161050;17.80;0.00;-;-;55.70;8.80;59.00;22.00;32.80;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309161050;20.80;0.00;10.00;555.00;77.70;16.80;59.00;9.40;16.90;956.70;1014.20;1016.40;-;-;-;-;-;-;-;-
BIV;202309161050;13.00;0.00;-;-;65.60;6.70;236.00;11.50;22.00;-;-;-;-;-;-;-;-;-;-;-
BIE;202309161050;20.30;0.00;0.00;510.00;68.90;14.40;259.00;9.00;14.40;937.60;-;1017.40;1523.70;-;-;-;-;-;-;-
BLA;202309161050;18.70;0.00;10.00;738.00;47.10;7.20;176.00;3.60;7.20;848.50;-;1021.30;1523.70;-;-;-;-;-;-;-
BOL;202309161050;23.20;0.00;10.00;725.00;50.90;12.50;77.00;11.20;16.90;921.30;-;1016.30;1518.50;-;-;-;-;-;-;-
BOU;202309161050;21.10;-;-;-;76.00;16.70;309.00;15.80;19.80;972.10;1014.90;1016.40;-;-;-;-;-;-;-;-
BRZ;202309161050;-;0.00;-;-;-;-;224.00;4.00;6.50;948.80;-;1015.30;-;-;-;-;-;-;-;-
BUS;202309161050;23.30;0.00;10.00;700.00;58.80;14.80;76.00;4.70;11.20;969.90;1013.80;1015.80;-;-;-;-;-;-;-;-
BUF;202309161050;12.90;0.00;0.00;276.00;70.10;7.60;133.00;5.80;11.50;807.90;-;1025.30;1540.10;-;-;-;-;-;-;-
FRE;202309161050;16.50;0.00;0.00;308.00;85.10;14.00;176.00;5.80;9.00;882.30;-;1019.80;1523.30;-;-;-;-;-;-;-
CEV;202309161050;17.40;0.10;0.00;167.00;91.90;16.10;31.00;4.30;6.80;971.40;1020.30;1021.40;-;-;-;-;-;-;-;-
CHZ;202309161050;23.70;0.00;10.00;711.00;68.60;17.60;307.00;9.40;15.50;963.20;1013.10;1015.40;-;-;-;-;-;-;-;-
CHA;202309161050;16.40;0.00;6.00;583.00;56.10;7.60;164.00;13.30;20.50;842.50;-;1021.20;1520.10;-;-;-;-;-;-;-
CHM;202309161050;19.20;0.00;0.00;370.00;51.60;9.00;104.00;5.00;12.60;889.00;-;1018.90;1521.20;-;-;-;-;-;-;-
CHU;202309161050;24.20;0.00;6.00;416.00;42.70;10.70;211.00;16.90;32.00;952.20;1014.30;1017.60;-;-;-;-;-;-;-;-
CHD;202309161050;21.60;0.00;9.00;811.00;59.70;13.40;194.00;12.60;23.80;899.90;-;1018.00;1521.20;-;-;-;-;-;-;-
CIM;202309161050;10.70;0.00;0.00;150.00;99.60;10.60;82.00;2.50;4.30;838.70;-;1024.80;1550.40;-;-;-;-;-;-;-
CDM;202309161050;18.40;0.00;-;-;56.20;9.50;190.00;15.50;28.80;-;-;-;-;-;-;-;-;-;-;-
GSB;202309161050;6.50;0.00;0.00;59.00;100.00;6.50;286.00;33.10;44.60;758.20;-;1026.30;-;3139.00;-;-;-;-;-;-
COY;202309161050;21.30;0.00;-;-;74.00;16.50;276.00;3.20;6.10;-;-;-;-;-;-;-;-;-;-;-
CMA;202309161050;8.60;-;1.00;531.00;80.30;5.40;240.00;29.20;38.90;758.60;-;1026.40;-;3145.10;-;-;-;-;-;-
CRM;202309161050;23.10;0.00;-;745.00;69.50;17.20;45.00;1.80;7.20;964.90;1013.60;1015.70;-;-;-;-;-;-;-;-
DAV;202309161050;17.30;0.00;10.00;805.00;52.60;7.50;197.00;12.60;22.00;843.90;-;1022.80;1534.00;-;-;-;-;-;-;-
DEM;202309161050;22.00;0.00;7.00;560.00;66.30;15.40;223.00;3.20;6.10;963.80;1013.60;1015.60;-;-;-;-;-;-;-;-
DIS;202309161050;17.90;0.00;0.00;243.00;56.80;9.20;187.00;14.40;28.10;885.10;-;1022.00;1543.60;-;-;-;-;-;-;-
EBK;202309161050;23.40;0.00;10.00;715.00;59.00;14.90;329.00;10.80;16.20;943.40;-;1016.30;1525.50;-;-;-;-;-;-;-
EGH;202309161050;4.10;-;0.00;194.00;95.20;3.40;114.00;15.50;24.80;721.90;-;1028.20;-;3143.30;-;-;-;-;-;-
EGO;202309161050;24.00;0.00;-;709.00;65.10;17.00;258.00;7.90;11.90;954.30;1012.70;1015.70;-;-;-;-;-;-;-;-
