Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309112240;16.60;0.00;0.00;2.00;90.40;15.00;150.00;2.50;4.00;952.20;1014.00;1015.40;-;-;-;-;-;-;-;-
COM;202309112240;16.40;0.00;0.00;2.00;86.20;14.10;304.00;3.60;7.90;950.50;1016.60;1018.10;-;-;-;-;-;-;-;-
ABO;202309112240;16.70;0.00;0.00;2.00;75.10;12.30;275.00;2.90;5.40;870.00;-;1020.30;1523.70;-;-;-;-;-;-;-
AIG;202309112240;18.10;0.00;0.00;0.00;83.10;15.20;106.00;2.20;3.20;969.90;1014.00;1015.10;-;-;-;-;-;-;-;-
ALT;202309112240;19.70;0.00;0.00;0.00;77.20;15.60;166.00;1.10;2.50;963.30;1013.50;1015.10;-;-;-;-;-;-;-;-
ARH;202309112240;16.80;0.00;0.00;1.00;94.40;15.90;190.00;2.20;4.70;967.70;1013.80;1014.70;-;-;-;-;-;-;-;-
AND;202309112240;12.90;0.00;0.00;0.00;79.80;9.50;176.00;1.10;3.20;906.00;-;1019.80;1521.40;-;-;-;-;-;-;-
ANT;202309112240;10.10;0.00;0.00;0.00;96.10;9.50;304.00;3.20;5.00;860.00;-;1022.20;1532.90;-;-;-;-;-;-;-
ARO;202309112240;14.60;0.00;0.00;2.00;69.70;9.10;227.00;2.90;5.00;815.70;-;1023.70;1528.90;-;-;-;-;-;-;-
RAG;202309112240;20.20;0.00;0.00;0.00;72.70;15.10;131.00;6.50;14.00;958.00;1014.50;1016.50;-;-;-;-;-;-;-;-
BAN;202309112240;-;-;0.00;1.00;-;-;-;-;-;-;-;-;-;-;191.00;10.10;13.30;22.10;56.50;13.10
BAS;202309112240;20.20;0.00;0.00;0.00;71.60;14.90;106.00;2.50;4.70;976.60;1013.10;1014.20;-;-;-;-;-;-;-;-
LAT;202309112240;13.10;0.00;0.00;2.00;78.40;9.40;57.00;1.40;4.30;-;-;-;-;-;-;-;-;-;-;-
BER;202309112240;18.40;0.00;0.00;0.00;76.10;14.10;192.00;2.50;5.80;950.60;1013.70;1015.60;-;-;-;-;-;-;-;-
BEZ;202309112240;17.10;0.00;0.00;3.00;97.80;16.70;0.00;0.00;0.00;976.00;1014.00;1014.70;-;-;-;-;-;-;-;-
BIA;202309112240;17.80;0.00;0.00;2.00;91.60;16.40;342.00;5.80;7.90;983.40;1015.90;1016.50;-;-;-;-;-;-;-;-
BIN;202309112240;14.40;0.00;-;-;71.30;9.30;71.00;9.40;11.90;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309112240;14.60;0.00;0.00;3.00;95.30;13.90;154.00;2.50;4.70;955.70;1014.50;1015.40;-;-;-;-;-;-;-;-
BIV;202309112240;10.30;0.00;-;-;83.10;7.60;126.00;1.40;3.20;-;-;-;-;-;-;-;-;-;-;-
BIE;202309112240;17.30;0.00;0.00;2.00;70.30;11.80;343.00;2.50;5.80;936.80;-;1016.60;1507.40;-;-;-;-;-;-;-
BLA;202309112240;12.30;0.00;0.00;3.00;81.30;9.20;119.00;1.40;4.30;849.40;-;1022.40;1532.90;-;-;-;-;-;-;-
BOL;202309112240;17.30;0.00;0.00;0.00;80.00;13.80;241.00;7.90;10.80;922.80;-;1018.00;1517.40;-;-;-;-;-;-;-
BOU;202309112240;21.00;-;-;-;68.80;15.10;153.00;4.30;6.50;970.60;1013.40;1014.90;-;-;-;-;-;-;-;-
BRZ;202309112240;-;0.00;-;-;-;-;86.00;3.60;5.00;949.50;-;1016.10;-;-;-;-;-;-;-;-
BUS;202309112240;17.80;0.00;0.00;1.00;84.30;15.10;168.00;2.20;3.20;969.00;1013.80;1014.80;-;-;-;-;-;-;-;-
BUF;202309112240;7.80;0.00;0.00;1.00;90.90;6.40;132.00;2.20;3.60;807.90;-;1025.30;1548.10;-;-;-;-;-;-;-
FRE;202309112240;18.90;0.00;0.00;3.00;54.80;9.60;335.00;3.20;5.00;882.30;-;1019.80;1526.00;-;-;-;-;-;-;-
CEV;202309112240;17.90;0.00;0.00;1.00;76.00;13.60;16.00;4.00;7.20;967.60;1016.30;1017.50;-;-;-;-;-;-;-;-
CHZ;202309112240;19.70;0.00;0.00;0.00;74.10;15.00;49.00;4.70;5.80;962.80;1013.40;1015.00;-;-;-;-;-;-;-;-
CHA;202309112240;17.10;0.00;0.00;0.00;67.30;11.00;162.00;16.20;18.40;843.00;-;1021.80;1525.00;-;-;-;-;-;-;-
CHM;202309112240;20.40;-;0.00;0.00;52.20;10.30;168.00;4.00;6.80;889.10;-;1019.00;1523.80;-;-;-;-;-;-;-
CHU;202309112240;19.80;0.00;0.00;1.00;72.00;14.60;211.00;7.20;11.50;951.60;1014.70;1017.00;-;-;-;-;-;-;-;-
CHD;202309112240;14.80;0.00;0.00;0.00;87.60;12.80;55.00;1.10;3.20;901.10;-;1019.30;1520.40;-;-;-;-;-;-;-
CIM;202309112240;16.00;0.00;0.00;0.00;52.80;6.40;92.00;2.50;4.00;837.20;-;1023.10;1532.90;-;-;-;-;-;-;-
CDM;202309112240;13.80;0.00;-;-;68.10;8.00;32.00;6.10;8.30;-;-;-;-;-;-;-;-;-;-;-
GSB;202309112240;11.30;0.00;0.00;0.00;69.90;6.00;299.00;5.80;10.10;759.40;-;1027.80;-;3163.80;-;-;-;-;-;-
COY;202309112240;13.80;0.00;-;-;97.60;13.40;220.00;2.50;6.50;-;-;-;-;-;-;-;-;-;-;-
CMA;202309112240;11.10;-;0.00;1.00;83.10;8.30;91.00;4.30;6.10;759.40;-;1027.40;-;3160.00;-;-;-;-;-;-
CRM;202309112240;17.10;0.00;-;0.00;91.30;15.70;218.00;5.40;6.80;964.30;1014.00;1015.10;-;-;-;-;-;-;-;-
DAV;202309112240;12.30;0.00;0.00;0.00;81.10;9.20;224.00;4.00;5.00;843.90;-;1022.80;1535.10;-;-;-;-;-;-;-
DEM;202309112240;16.60;0.00;0.00;3.00;87.10;14.40;260.00;3.20;5.80;963.20;1014.00;1015.00;-;-;-;-;-;-;-;-
DIS;202309112240;16.70;0.00;0.00;3.00;73.70;12.00;273.00;2.20;5.00;884.20;-;1021.00;1533.50;-;-;-;-;-;-;-
EBK;202309112240;14.10;0.00;0.00;2.00;99.20;14.00;235.00;0.70;1.80;943.60;-;1016.60;1497.30;-;-;-;-;-;-;-
EGH;202309112240;8.80;-;0.00;0.00;80.20;5.60;312.00;4.00;6.50;723.30;-;1030.10;-;3163.70;-;-;-;-;-;-
EGO;202309112240;18.90;0.00;-;2.00;81.50;15.70;0.00;0.00;0.00;954.00;1013.50;1015.30;-;-;-;-;-;-;-;-
EIN;202309112240;16.00;0.00;0.00;0.00;80.70;12.70;213.00;1.40;2.20;912.60;-;1017.80;1511.70;-;-;-;-;-;-;-
ELM;202309112240;16.90;0.00;0.00;0.00;79.20;13.30;137.00;3.60;6.10;908.20;-;1018.60;1519.90;-;-;-;-;-;-;-
ENG;202309112240;16.40;0.00;0.00;0.00;82.00;13.30;96.00;4.70;7.20;899.70;-;1018.80;1518.30;-;-;-;-;-;-;-
EVI;202309112240;21.20;0.00;0.00;3.00;62.20;13.70;159.00;4.70;9.40;959.20;1013.90;1016.00;-;-;-;-;-;-;-;-
EVO;202309112240;14.90;0.00;0.00;1.00;54.20;5.70;34.00;5.80;8.60;820.80;-;1023.80;1531.70;-;-;-;-;-;-;-
