Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309111710;24.10;0.00;6.00;48.00;63.80;16.80;151.00;1.40;2.50;952.10;1012.20;1015.30;-;-;-;-;-;-;-;-
COM;202309111710;19.90;0.00;0.00;23.00;76.30;15.60;325.00;3.60;5.80;949.00;1014.20;1016.50;-;-;-;-;-;-;-;-
ABO;202309111710;19.90;0.00;0.00;30.00;69.00;14.00;296.00;4.00;6.80;870.20;-;1020.50;1528.00;-;-;-;-;-;-;-
AIG;202309111710;24.30;0.00;0.00;0.00;65.80;17.50;270.00;2.20;4.00;968.80;1011.80;1013.90;-;-;-;-;-;-;-;-
ALT;202309111710;23.80;0.00;0.00;27.00;67.00;17.30;176.00;4.70;6.80;962.90;1012.30;1014.70;-;-;-;-;-;-;-;-
ARH;202309111710;24.50;0.00;6.00;43.00;62.30;16.80;149.00;2.50;5.40;967.50;1012.30;1014.50;-;-;-;-;-;-;-;-
AND;202309111710;18.80;0.00;0.00;0.00;69.70;13.20;72.00;0.40;1.40;904.10;-;1017.70;1515.20;-;-;-;-;-;-;-
ANT;202309111710;18.80;0.00;0.00;20.00;66.40;12.40;7.00;9.40;22.00;859.40;-;1021.50;1530.10;-;-;-;-;-;-;-
ARO;202309111710;16.40;0.00;0.00;24.00;60.70;8.80;344.00;5.40;8.30;815.40;-;1023.40;1523.40;-;-;-;-;-;-;-
RAG;202309111710;25.40;0.00;0.00;25.00;56.80;16.20;285.00;16.60;24.50;956.70;1012.00;1015.10;-;-;-;-;-;-;-;-
BAN;202309111710;-;-;10.00;94.00;-;-;-;-;-;-;-;-;-;-;237.00;2.50;6.80;24.00;40.00;9.60
BAS;202309111710;28.40;0.00;9.00;70.00;40.40;13.70;60.00;3.20;6.10;975.80;1011.20;1013.40;-;-;-;-;-;-;-;-
LAT;202309111710;17.00;0.00;0.00;20.00;63.70;10.10;354.00;2.50;5.00;-;-;-;-;-;-;-;-;-;-;-
BER;202309111710;25.70;0.00;10.00;82.00;54.30;15.80;339.00;3.20;4.70;949.90;1011.20;1014.80;-;-;-;-;-;-;-;-
BEZ;202309111710;27.00;0.00;9.00;71.00;52.20;16.40;342.00;2.50;4.30;974.90;1011.50;1013.60;-;-;-;-;-;-;-;-
BIA;202309111710;23.50;0.00;0.00;20.00;77.00;19.20;319.00;5.80;9.00;981.30;1013.00;1014.40;-;-;-;-;-;-;-;-
BIN;202309111710;19.90;0.00;-;-;46.80;8.20;252.00;2.90;5.80;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309111710;23.70;0.00;8.00;52.00;68.40;17.50;77.00;5.00;7.60;955.60;1012.40;1015.20;-;-;-;-;-;-;-;-
BIV;202309111710;16.60;0.00;-;-;51.30;6.50;168.00;3.60;13.70;-;-;-;-;-;-;-;-;-;-;-
BIE;202309111710;25.50;0.00;8.00;56.00;44.30;12.50;107.00;0.40;1.80;936.20;-;1015.90;1526.60;-;-;-;-;-;-;-
BLA;202309111710;18.60;0.00;0.00;24.00;58.30;10.30;43.00;4.30;6.50;848.30;-;1021.10;1521.70;-;-;-;-;-;-;-
BOL;202309111710;22.40;0.00;0.00;25.00;65.30;15.60;145.00;1.80;4.00;921.70;-;1016.80;1520.20;-;-;-;-;-;-;-
BOU;202309111710;25.50;-;-;-;58.40;16.70;191.00;4.30;8.30;969.70;1011.70;1014.00;-;-;-;-;-;-;-;-
BRZ;202309111710;-;0.00;-;-;-;-;100.00;3.60;4.30;948.70;-;1015.20;-;-;-;-;-;-;-;-
BUS;202309111710;27.40;0.00;10.00;100.00;48.90;15.70;130.00;0.70;2.90;968.30;1011.50;1014.10;-;-;-;-;-;-;-;-
BUF;202309111710;16.10;0.00;0.00;20.00;62.10;8.80;91.00;2.20;4.70;806.80;-;1024.00;1523.30;-;-;-;-;-;-;-
FRE;202309111710;21.20;0.00;0.00;29.00;38.20;6.40;247.00;0.40;1.40;882.30;-;1019.80;1528.70;-;-;-;-;-;-;-
CEV;202309111710;21.80;0.00;0.00;12.00;67.60;15.50;4.00;2.90;7.60;966.00;1013.90;1015.80;-;-;-;-;-;-;-;-
CHZ;202309111710;26.90;0.00;10.00;75.00;51.70;16.10;94.00;4.00;8.30;962.50;1011.70;1014.70;-;-;-;-;-;-;-;-
CHA;202309111710;18.60;0.00;10.00;92.00;48.80;7.60;181.00;10.10;11.50;843.00;-;1021.80;1524.60;-;-;-;-;-;-;-
CHM;202309111710;22.30;0.00;7.00;66.00;47.20;10.50;254.00;2.90;6.80;889.00;-;1018.90;1525.50;-;-;-;-;-;-;-
CHU;202309111710;25.50;0.00;0.00;24.00;51.60;14.80;16.00;13.30;20.90;949.90;1011.60;1015.20;-;-;-;-;-;-;-;-
CHD;202309111710;21.30;0.00;0.00;21.00;68.20;15.20;50.00;5.00;7.90;900.10;-;1018.20;1522.60;-;-;-;-;-;-;-
CIM;202309111710;18.40;0.00;10.00;72.00;28.10;-0.40;203.00;5.40;6.80;836.90;-;1022.70;1528.70;-;-;-;-;-;-;-
CDM;202309111710;18.50;0.00;-;-;67.10;12.30;19.00;5.00;7.20;-;-;-;-;-;-;-;-;-;-;-
GSB;202309111710;13.80;0.00;2.00;51.00;61.00;6.40;118.00;12.60;16.90;759.40;-;1027.80;-;3170.10;-;-;-;-;-;-
COY;202309111710;23.90;0.00;-;-;59.50;15.50;135.00;2.90;5.40;-;-;-;-;-;-;-;-;-;-;-
CMA;202309111710;13.20;-;6.00;50.00;69.80;7.80;316.00;2.50;5.00;759.40;-;1027.40;-;3165.20;-;-;-;-;-;-
CRM;202309111710;26.80;0.00;-;68.00;52.50;16.30;235.00;0.40;2.90;963.30;1011.20;1014.10;-;-;-;-;-;-;-;-
DAV;202309111710;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
DEM;202309111710;26.50;0.00;10.00;82.00;58.00;17.60;105.00;2.90;6.10;962.30;1011.20;1014.10;-;-;-;-;-;-;-;-
DIS;202309111710;21.40;0.00;0.00;25.00;54.40;11.80;277.00;2.20;4.70;882.90;-;1019.50;1526.60;-;-;-;-;-;-;-
EBK;202309111710;22.20;0.00;0.00;32.00;75.50;17.70;198.00;1.80;3.20;943.20;-;1016.10;1519.80;-;-;-;-;-;-;-
EGH;202309111710;12.90;-;10.00;87.00;47.50;2.00;294.00;2.90;11.50;723.30;-;1030.10;-;3167.90;-;-;-;-;-;-
EGO;202309111710;27.90;0.00;-;83.00;39.60;12.90;279.00;3.60;5.40;953.50;1011.00;1014.80;-;-;-;-;-;-;-;-
EIN;202309111710;22.10;0.00;8.00;69.00;63.90;15.00;178.00;2.50;3.20;912.70;-;1017.90;1526.10;-;-;-;-;-;-;-
ELM;202309111710;19.60;0.00;0.00;20.00;79.50;16.00;160.00;4.00;6.50;908.10;-;1018.50;1524.50;-;-;-;-;-;-;-
ENG;202309111710;19.70;0.00;0.00;32.00;75.00;15.10;100.00;4.70;8.30;899.90;-;1019.00;1526.00;-;-;-;-;-;-;-
EVI;202309111710;26.10;0.00;0.00;20.00;44.30;13.00;303.00;5.00;14.80;957.80;1011.40;1014.50;-;-;-;-;-;-;-;-
EVO;202309111710;18.20;0.00;0.00;39.00;54.20;8.80;213.00;1.80;3.60;820.60;-;1023.50;1526.00;-;-;-;-;-;-;-
FAH;202309111710;26.00;0.00;10.00;94.00;46.00;13.50;45.00;6.10;11.90;945.60;1011.50;1015.50;-;-;-;-;-;-;-;-
FLU;202309111710;21.60;0.00;-;-;71.80;16.30;188.00;1.40;3.20;-;-;-;-;-;-;-;-;-;-;-
GRA;202309111710;26.30;0.00;9.00;65.00;49.90;15.00;241.00;2.20;2.90;939.50;-;1015.50;1526.50;-;-;-;-;-;-;-
FRU;202309111710;21.80;0.00;0.00;27.00;71.40;16.40;246.00;2.50;5.40;-;-;-;-;-;-;-;-;-;-;-
