Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309121400;25.30;0.00;0.00;36.00;62.10;17.50;201.00;6.10;12.20;951.70;1011.50;1014.90;-;-;-;-;-;-;-;-
COM;202309121400;23.90;0.00;4.00;401.00;65.70;17.10;141.00;6.10;12.20;950.10;1014.40;1017.70;-;-;-;-;-;-;-;-
ABO;202309121400;20.50;0.00;4.00;290.00;63.40;13.30;52.00;13.00;27.40;869.50;-;1019.80;1521.50;-;-;-;-;-;-;-
AIG;202309121400;27.90;0.00;10.00;554.00;40.40;13.20;4.00;5.80;10.10;969.20;1011.70;1014.30;-;-;-;-;-;-;-;-
ALT;202309121400;22.40;0.00;9.00;714.00;72.40;17.20;144.00;18.40;32.00;964.40;1014.10;1016.30;-;-;-;-;-;-;-;-
ARH;202309121400;24.40;0.00;0.00;85.00;66.50;17.80;276.00;8.30;11.20;966.70;1011.50;1013.70;-;-;-;-;-;-;-;-
AND;202309121400;26.00;0.00;0.00;184.00;38.10;10.60;190.00;13.70;25.20;902.90;-;1016.40;1517.50;-;-;-;-;-;-;-
ANT;202309121400;17.80;0.00;10.00;623.00;61.80;10.40;126.00;4.00;9.00;860.00;-;1022.20;1535.70;-;-;-;-;-;-;-
ARO;202309121400;16.20;0.00;0.00;140.00;52.10;6.40;347.00;8.60;13.30;814.90;-;1022.80;1518.40;-;-;-;-;-;-;-
RAG;202309121400;22.00;0.10;0.00;15.00;69.70;16.20;311.00;20.20;33.80;956.80;1012.80;1015.20;-;-;-;-;-;-;-;-
BAN;202309121400;-;-;1.00;275.00;-;-;-;-;-;-;-;-;-;-;246.00;25.90;33.80;22.30;42.80;9.10
BAS;202309121400;29.70;0.00;10.00;549.00;35.60;12.90;202.00;2.20;7.60;975.60;1010.80;1013.20;-;-;-;-;-;-;-;-
LAT;202309121400;20.00;0.00;0.00;183.00;51.80;9.80;313.00;6.80;17.60;-;-;-;-;-;-;-;-;-;-;-
BER;202309121400;27.80;0.00;5.00;406.00;33.80;10.40;228.00;13.30;22.70;950.10;1011.00;1015.00;-;-;-;-;-;-;-;-
