Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309170920;22.60;0.00;10.00;607.00;66.90;16.10;31.00;6.50;10.80;954.70;1015.30;1018.10;-;-;-;-;-;-;-;-
COM;202309170920;19.30;0.00;0.00;313.00;78.80;15.50;136.00;5.80;10.40;954.40;1020.10;1022.20;-;-;-;-;-;-;-;-
ABO;202309170920;18.90;0.00;9.00;515.00;55.10;9.70;120.00;3.60;9.70;870.80;-;1021.20;1533.20;-;-;-;-;-;-;-
AIG;202309170920;22.00;0.00;3.00;331.00;69.20;16.10;329.00;11.90;18.70;971.70;1015.20;1016.90;-;-;-;-;-;-;-;-
ALT;202309170920;22.60;0.00;10.00;554.00;65.00;15.70;357.00;5.00;9.70;965.30;1015.10;1017.20;-;-;-;-;-;-;-;-
ARH;202309170920;21.90;0.00;10.00;619.00;74.70;17.20;280.00;11.90;15.50;970.60;1016.00;1017.70;-;-;-;-;-;-;-;-
AND;202309170920;21.80;0.00;10.00;542.00;48.50;10.50;134.00;11.20;16.90;907.50;-;1021.50;1553.20;-;-;-;-;-;-;-
ANT;202309170920;17.50;0.00;4.00;485.00;60.30;9.70;210.00;16.60;28.40;861.80;-;1024.20;1553.40;-;-;-;-;-;-;-
ARO;202309170920;15.60;0.00;10.00;648.00;54.40;6.40;75.00;8.30;13.00;817.10;-;1025.40;1542.30;-;-;-;-;-;-;-
RAG;202309170920;24.30;0.00;10.00;616.00;48.30;12.70;119.00;17.60;30.20;960.00;1015.80;1018.60;-;-;-;-;-;-;-;-
BAN;202309170920;-;-;10.00;588.00;-;-;-;-;-;-;-;-;-;-;39.00;4.00;7.90;17.20;72.80;12.30
BAS;202309170920;23.30;0.00;0.00;301.00;64.70;16.30;85.00;6.50;16.20;978.60;1014.70;1016.30;-;-;-;-;-;-;-;-
LAT;202309170920;18.00;0.00;10.00;566.00;57.90;9.60;101.00;4.70;8.60;-;-;-;-;-;-;-;-;-;-;-
BER;202309170920;21.40;0.00;10.00;567.00;65.70;14.70;252.00;5.00;7.90;952.90;1015.40;1018.00;-;-;-;-;-;-;-;-
BEZ;202309170920;22.90;0.00;10.00;529.00;65.90;16.20;32.00;1.40;5.00;978.50;1015.80;1017.30;-;-;-;-;-;-;-;-
BIA;202309170920;20.40;0.00;1.00;293.00;78.00;16.40;166.00;7.90;14.40;987.90;1020.20;1021.20;-;-;-;-;-;-;-;-
