Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309181150;17.50;0.00;0.00;151.00;79.60;13.90;181.00;19.10;33.80;952.00;1013.60;1015.20;-;-;-;-;-;-;-;-
COM;202309181150;17.40;0.00;0.00;20.00;100.00;17.40;194.00;2.90;6.10;949.00;1014.80;1016.50;-;-;-;-;-;-;-;-
ABO;202309181150;13.10;0.10;0.00;86.00;80.40;9.80;223.00;15.50;24.80;869.80;-;1020.10;1519.20;-;-;-;-;-;-;-
AIG;202309181150;17.50;0.80;0.00;32.00;93.20;16.40;82.00;4.70;6.80;971.50;1015.70;1016.70;-;-;-;-;-;-;-;-
ALT;202309181150;18.00;0.00;0.00;114.00;74.00;13.30;182.00;16.60;27.40;964.70;1015.30;1016.60;-;-;-;-;-;-;-;-
ARH;202309181150;18.50;0.00;0.00;227.00;97.70;18.10;75.00;17.30;23.80;969.30;1015.20;1016.40;-;-;-;-;-;-;-;-
AND;202309181150;15.80;0.50;0.00;41.00;93.90;14.80;332.00;3.20;6.50;903.50;-;1017.10;1503.90;-;-;-;-;-;-;-
ANT;202309181150;12.00;0.00;0.00;138.00;91.20;10.60;17.00;22.00;34.90;857.60;-;1019.40;1510.20;-;-;-;-;-;-;-
ARO;202309181150;10.80;0.00;0.00;102.00;99.30;10.70;44.00;6.80;15.10;813.00;-;1020.50;1505.80;-;-;-;-;-;-;-
RAG;202309181150;16.60;0.00;0.00;84.00;91.70;15.20;4.00;3.60;8.30;959.10;1016.40;1017.60;-;-;-;-;-;-;-;-
BAN;202309181150;-;-;0.00;192.00;-;-;-;-;-;-;-;-;-;-;239.00;31.70;37.10;13.30;82.10;10.30
BAS;202309181150;19.70;0.00;0.00;280.00;85.80;17.30;100.00;4.30;9.40;976.00;1012.50;1013.60;-;-;-;-;-;-;-;-
LAT;202309181150;13.90;0.10;0.00;121.00;96.80;13.40;301.00;2.90;7.60;-;-;-;-;-;-;-;-;-;-;-
BER;202309181150;17.10;0.00;0.00;160.00;86.60;14.80;207.00;7.90;13.00;951.40;1014.80;1016.40;-;-;-;-;-;-;-;-
BEZ;202309181150;19.10;0.00;0.00;236.00;86.20;16.70;181.00;4.30;9.40;976.20;1013.90;1014.90;-;-;-;-;-;-;-;-
BIA;202309181150;18.90;0.00;0.00;47.00;92.90;17.70;309.00;5.00;13.00;982.10;1014.40;1015.20;-;-;-;-;-;-;-;-
BIN;202309181150;14.90;0.00;-;-;78.20;11.10;175.00;10.40;22.30;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309181150;17.80;0.00;0.00;159.00;82.50;14.80;177.00;10.80;21.60;956.20;1014.30;1015.90;-;-;-;-;-;-;-;-
BIV;202309181150;13.00;0.30;-;-;83.30;10.20;147.00;5.80;16.20;-;-;-;-;-;-;-;-;-;-;-
BIE;202309181150;15.20;0.00;0.00;39.00;97.00;14.70;225.00;7.60;11.90;936.70;-;1016.50;1500.30;-;-;-;-;-;-;-
BLA;202309181150;12.30;0.00;0.00;126.00;91.40;10.90;49.00;5.00;10.10;847.60;-;1020.30;1515.10;-;-;-;-;-;-;-
